Sample ID,BeadChip Barcode,Sentrix Position,Plate Number,Well Position,Collected Gender
7932494,20672330028,R01C01,Plate_55,A02,Male
7932536,20672330028,R02C01,Plate_55,B02,Male
7932577,20672330028,R03C01,Plate_55,C02,Female
7936529,20672330028,R04C01,Plate_55,D02,Male
7938533,20672330028,R05C01,Plate_55,E02,Female
7938566,20672330028,R06C01,Plate_55,F02,Female
7873862,20672330028,R07C01,Plate_55,G02,Female
7873896,20672330028,R08C01,Plate_55,H02,Male
7928898,206972330045,R01C01,Plate_55,A03,Female
7928922,206972330045,R02C01,Plate_55,B03,Female
7928955,206972330045,R03C01,Plate_55,C03,Male
7929458,206972330045,R04C01,Plate_55,D03,Male
7932619,206972330045,R05C01,Plate_55,E03,Male
7932643,206972330045,R06C01,Plate_55,F03,Male
7932684,206972330045,R07C01,Plate_55,G03,Male
7932726,206972330045,R08C01,Plate_55,H03,Male
7934649,206972330057,R01C01,Plate_55,A04,Male
7934680,206972330057,R02C01,Plate_55,B04,Male
7940117,206972330057,R03C01,Plate_55,C04,Male
7919756,206972330057,R04C01,Plate_55,D04,Female
7919780,206972330057,R05C01,Plate_55,E04,Female
7928989,206972330057,R06C01,Plate_55,F04,Male
7929011,206972330057,R07C01,Plate_55,G04,Male
7929078,206972330057,R08C01,Plate_55,H04,Female
7936701,206972330058,R01C01,Plate_55,A05,Female
7936735,206972330058,R02C01,Plate_55,B05,Male
7938590,206972330058,R03C01,Plate_55,C05,Male
7880388,206972330058,R04C01,Plate_55,D05,Male
7883085,206972330058,R05C01,Plate_55,E05,Male
7883127,206972330058,R06C01,Plate_55,F05,Female
7883168,206972330058,R07C01,Plate_55,G05,Male
7883200,206972330058,R08C01,Plate_55,H05,Male
7934722,206972330059,R01C01,Plate_55,A06,Female
7934755,206972330059,R02C01,Plate_55,B06,Male
7934805,206972330059,R03C01,Plate_55,C06,Male
7938202,206972330059,R04C01,Plate_55,D06,Female
7938236,206972330059,R05C01,Plate_55,E06,Male
7938269,206972330059,R06C01,Plate_55,F06,Male
7938624,206972330059,R07C01,Plate_55,G06,Male
7939408,206972330059,R08C01,Plate_55,H06,Female
7931249,206972330060,R01C01,Plate_55,A07,Female
7931280,206972330060,R02C01,Plate_55,B07,Male
7931314,206972330060,R03C01,Plate_55,C07,Female
7931348,206972330060,R04C01,Plate_55,D07,Male
7931389,206972330060,R05C01,Plate_55,E07,Female
7931421,206972330060,R06C01,Plate_55,F07,Male
7932791,206972330060,R07C01,Plate_55,G07,Female
7932825,206972330060,R08C01,Plate_55,H07,Male
7932858,20972330070,R01C01,Plate_55,A08,Male
7932882,20972330070,R02C01,Plate_55,B08,Female
7932916,20972330070,R03C01,Plate_55,C08,Male
7932940,20972330070,R04C01,Plate_55,D08,Male
7932973,20972330070,R05C01,Plate_55,E08,Male
7933005,20972330070,R06C01,Plate_55,F08,Male
7934854,20972330070,R07C01,Plate_55,G08,Male
7934888,20972330070,R08C01,Plate_55,H08,Male
7934912,206967080010,R01C01,Plate_55,A09,Male
7934946,206967080010,R02C01,Plate_55,B09,Female
7934987,206967080010,R03C01,Plate_55,C09,Male
7935018,206967080010,R04C01,Plate_55,D09,Female
7938301,206967080010,R05C01,Plate_55,E09,Male
7938335,206967080010,R06C01,Plate_55,F09,Male
7938368,206967080010,R07C01,Plate_55,G09,Female
7938392,206967080010,R08C01,Plate_55,H09,Male
7938426,206967080017,R01C01,Plate_55,A10,Male
7880727,206967080017,R02C01,Plate_55,B10,Female
7928112,206967080017,R03C01,Plate_55,C10,Male
7930043,206967080017,R04C01,Plate_55,D10,Male
7930084,206967080017,R05C01,Plate_55,E10,Male
7930126,206967080017,R06C01,Plate_55,F10,Male
7930167,206967080017,R07C01,Plate_55,G10,Male
7936552,206967080017,R08C01,Plate_55,H10,Male
7880750,206967080018,R01C01,Plate_55,A11,Female
7880784,206967080018,R02C01,Plate_55,B11,Male
7880818,206967080018,R03C01,Plate_55,C11,Male
7928146,206967080018,R04C01,Plate_55,D11,Male
7930191,206967080018,R05C01,Plate_55,E11,Male
7928179,206967080018,R06C01,Plate_55,F11,Male
7928351,206967080018,R07C01,Plate_55,G11,Female
7928393,206967080018,R08C01,Plate_55,H11,Male
7933062,206967080047,R01C01,Plate_55,A12,Male
7933096,206967080047,R02C01,Plate_55,B12,Male
7928203,206967080047,R03C01,Plate_55,C12,Male
7928237,206967080047,R04C01,Plate_55,D12,Male
7928260,206967080047,R05C01,Plate_55,E12,Female
7928294,206967080047,R06C01,Plate_55,F12,Female
7928427,206967080047,R07C01,Plate_55,G12,Male
7928468,206967080047,R08C01,Plate_55,H12,Male
7928500,206967080067,R01C01,Plate_56,A01,Male
7928542,206967080067,R02C01,Plate_56,B01,Male
7931009,206967080067,R03C01,Plate_56,C01,Female
7931041,206967080067,R04C01,Plate_56,D01,Male
7933120,206967080067,R05C01,Plate_56,E01,Female
7933161,206967080067,R06C01,Plate_56,F01,Female
7933203,206967080067,R07C01,Plate_56,G01,Male
7933245,206967080067,R08C01,Plate_56,H01,Female
7933278,206967080069,R01C01,Plate_56,A02,Male
7933310,206967080069,R02C01,Plate_56,B02,Male
7935059,206967080069,R03C01,Plate_56,C02,Female
7935224,206967080069,R04C01,Plate_56,D02,Female
7935299,206967080069,R05C01,Plate_56,E02,Male
7880412,206967080069,R06C01,Plate_56,F02,Male
7880446,206967080069,R07C01,Plate_56,G02,Male
7880479,206967080069,R08C01,Plate_56,H02,Male
7880511,206967090071,R01C01,Plate_56,A03,Male
7889322,206967090071,R02C01,Plate_56,B03,Male
7889371,206967090071,R03C01,Plate_56,C03,Male
7889421,206967090071,R04C01,Plate_56,D03,Female
7892110,206967090071,R05C01,Plate_56,E03,Female
7892144,206967090071,R06C01,Plate_56,F03,Male
7892177,206967090071,R07C01,Plate_56,G03,Female
7892201,206967090071,R08C01,Plate_56,H03,Male
7928328,206967090072,R01C01,Plate_56,A04,Female
7929102,206967090072,R02C01,Plate_56,B04,Male
7929136,206967090072,R03C01,Plate_56,C04,Male
7933385,206967090072,R04C01,Plate_56,D04,Male
7933419,206967090072,R05C01,Plate_56,E04,Male
7933450,206967090072,R06C01,Plate_56,F04,Male
7933492,206967090072,R07C01,Plate_56,G04,Male
7933534,206967090072,R08C01,Plate_56,H04,Male
7935158,206967080023,R01C01,Plate_56,A05,Male
7935182,206967080023,R02C01,Plate_56,B05,Female
7935257,206967080023,R03C01,Plate_56,C05,Male
7935471,206967080023,R04C01,Plate_56,D05,Male
7935505,206967080023,R05C01,Plate_56,E05,Male
7935539,206967080023,R06C01,Plate_56,F05,Male
7940158,206967080023,R07C01,Plate_56,G05,Male
7940182,206967080023,R08C01,Plate_56,H05,Female
7931116,206967080024,R01C01,Plate_56,A06,Male
7933591,206967080024,R02C01,Plate_56,B06,Male
7933633,206967080024,R03C01,Plate_56,C06,Female
7933690,206967080024,R04C01,Plate_56,D06,Female
7892235,206967080024,R05C01,Plate_56,E06,Female
7892268,206967080024,R06C01,Plate_56,F06,Female
7930282,206967080024,R07C01,Plate_56,G06,Male
7930324,206967080024,R08C01,Plate_56,H06,Female
7930357,206967080079,R01C01,Plate_56,A07,Male
7933724,206967080079,R02C01,Plate_56,B07,Male
7933765,206967080079,R03C01,Plate_56,C07,Female
7939432,206967080079,R04C01,Plate_56,D07,Female
7939465,206967080079,R05C01,Plate_56,E07,Female
7892359,206967080079,R06C01,Plate_56,F07,Male
7892383,206967080079,R07C01,Plate_56,G07,Male
7930522,206967080079,R08C01,Plate_56,H07,Female
7930555,206967080081,R01C01,Plate_56,A08,Male
7930589,206967080081,R02C01,Plate_56,B08,Female
7933807,206967080081,R03C01,Plate_56,C08,Male
7933831,206967080081,R04C01,Plate_56,D08,Male
7935091,206967080081,R05C01,Plate_56,E08,Female
7935125,206967080081,R06C01,Plate_56,F08,Male
7935448,206967080081,R07C01,Plate_56,G08,Male
7892417,206967080081,R08C01,Plate_56,H08,Male
7930613,206967080082,R01C01,Plate_56,A09,Female
7930647,206967080082,R02C01,Plate_56,B09,Male
7933864,206967080082,R03C01,Plate_56,C09,Male
7933898,206967080082,R04C01,Plate_56,D09,Male
7933922,206967080082,R05C01,Plate_56,E09,Male
7939499,206967080082,R06C01,Plate_56,F09,Male
7939523,206967080082,R07C01,Plate_56,G09,Male
7939556,206967080082,R08C01,Plate_56,H09,Male
7940216,206967080084,R01C01,Plate_56,A10,Female
7892441,206967080084,R02C01,Plate_56,B10,Female
7892474,206967080084,R03C01,Plate_56,C10,Female
7892508,206967080084,R04C01,Plate_56,D10,Female
7892532,206967080084,R05C01,Plate_56,E10,Male
7892565,206967080084,R06C01,Plate_56,F10,Female
7929169,206967080084,R07C01,Plate_56,G10,Male
7929193,206967080084,R08C01,Plate_56,H10,Male
7929227,206967080110,R01C01,Plate_56,A11,Male
7929250,206967080110,R02C01,Plate_56,B11,Male
7929797,206967080110,R03C01,Plate_56,C11,Male
7929821,206967080110,R04C01,Plate_56,D11,Male
7929854,206967080110,R05C01,Plate_56,E11,Male
7929888,206967080110,R06C01,Plate_56,F11,Male
7929912,206967080110,R07C01,Plate_56,G11,Female
7929946,206967080110,R08C01,Plate_56,H11,Male
7933989,206967080111,R01C01,Plate_56,A12,Female
7934011,206967080111,R02C01,Plate_56,B12,Female
7934045,206967080111,R03C01,Plate_56,C12,Male
7934078,206967080111,R04C01,Plate_56,D12,Female
7934102,206967080111,R05C01,Plate_56,E12,Female
7934136,206967080111,R06C01,Plate_56,F12,Male
7934169,206967080111,R07C01,Plate_56,G12,Male
7934193,206967080111,R08C01,Plate_56,H12,Male
7930688,206967080037,R01C01,Plate_57,A01,Male
7930712,206967080037,R02C01,Plate_57,B01,Male
7930761,206967080037,R03C01,Plate_57,C01,Male
7930795,206967080037,R04C01,Plate_57,D01,Female
7934227,206967080037,R05C01,Plate_57,E01,Male
7934250,206967080037,R06C01,Plate_57,F01,Female
7935414,206967080037,R07C01,Plate_57,G01,Male
7940356,206967080037,R08C01,Plate_57,H01,Male
7922834,206967080038,R01C01,Plate_57,A02,Male
7930829,206967080038,R02C01,Plate_57,B02,Male
7930852,206967080038,R03C01,Plate_57,C02,Female
7930886,206967080038,R04C01,Plate_57,D02,Male
7934284,206967080038,R05C01,Plate_57,E02,Male
7934318,206967080038,R06C01,Plate_57,F02,Male
7937972,206967080038,R07C01,Plate_57,G02,Female
7938004,206967080038,R08C01,Plate_57,H02,Male
7919814,206967080043,R01C01,Plate_57,A03,Female
7940836,206967080043,R02C01,Plate_57,B03,Male
7940869,206967080043,R03C01,Plate_57,C03,Male
7940893,206967080043,R04C01,Plate_57,D03,Male
7940927,206967080043,R05C01,Plate_57,E03,Male
7940950,206967080043,R06C01,Plate_57,F03,Male
7943475,206967080043,R07C01,Plate_57,G03,Male
7943509,206967080043,R08C01,Plate_57,H03,Male
7943533,206967080070,R01C01,Plate_57,A04,Female
7944192,206967080070,R02C01,Plate_57,B04,Male
7944226,206967080070,R03C01,Plate_57,C04,Male
7944259,206967080070,R04C01,Plate_57,D04,Male
7944283,206967080070,R05C01,Plate_57,E04,Female
7944317,206967080070,R06C01,Plate_57,F04,Female
7944911,206967080070,R07C01,Plate_57,G04,Male
7944945,206967080070,R08C01,Plate_57,H04,Male
7944978,206967080071,R01C01,Plate_57,A05,Male
7945009,206967080071,R02C01,Plate_57,B05,Male
7945033,206967080071,R03C01,Plate_57,C05,Male
7945066,206967080071,R04C01,Plate_57,D05,Male
7938046,206967080071,R05C01,Plate_57,E05,Male
7940984,206967080071,R06C01,Plate_57,F05,Male
7941016,206967080071,R07C01,Plate_57,G05,Male
7941040,206967080071,R08C01,Plate_57,H05,Male
7941073,206967080072,R01C01,Plate_57,A06,Female
7941107,206967080072,R02C01,Plate_57,B06,Female
7941131,206967080072,R03C01,Plate_57,C06,Male
7943566,206967080072,R04C01,Plate_57,D06,Male
7943590,206967080072,R05C01,Plate_57,E06,Female
7943624,206967080072,R06C01,Plate_57,F06,Female
7943657,206967080072,R07C01,Plate_57,G06,Male
7943681,206967080072,R08C01,Plate_57,H06,Female
7943715,206967080076,R01C01,Plate_57,A07,Female
7943749,206967080076,R02C01,Plate_57,B07,Male
7943988,206967080076,R03C01,Plate_57,C07,Male
7944010,206967080076,R04C01,Plate_57,D07,Male
7944044,206967080076,R05C01,Plate_57,E07,Male
7944077,206967080076,R06C01,Plate_57,F07,Female
7944101,206967080076,R07C01,Plate_57,G07,Male
7944135,206967080076,R08C01,Plate_57,H07,Male
7944168,206967080061,R01C01,Plate_57,A08,Male
7944341,206967080061,R02C01,Plate_57,B08,Female
7944374,206967080061,R03C01,Plate_57,C08,Female
7944408,206967080061,R04C01,Plate_57,D08,Male
7944432,206967080061,R05C01,Plate_57,E08,Male
7944465,206967080061,R06C01,Plate_57,F08,Male
7944499,206967080061,R07C01,Plate_57,G08,Female
7944523,206967080061,R08C01,Plate_57,H08,Female
7944556,206967090020,R01C01,Plate_57,A09,Male
7944580,206967090020,R02C01,Plate_57,B09,Male
7944614,206967090020,R03C01,Plate_57,C09,Male
7944648,206967090020,R04C01,Plate_57,D09,Male
7944671,206967090020,R05C01,Plate_57,E09,Female
7945157,206967090020,R06C01,Plate_57,F09,Male
7945181,206967090020,R07C01,Plate_57,G09,Female
7945215,206967090020,R08C01,Plate_57,H09,Male
7945249,206967090022,R01C01,Plate_57,A10,Female
7945272,206967090022,R02C01,Plate_57,B10,Male
7945306,206967090022,R03C01,Plate_57,C10,Female
7945330,206967090022,R04C01,Plate_57,D10,Male
7945363,206967090022,R05C01,Plate_57,E10,Male
7945397,206967090022,R06C01,Plate_57,F10,Male
7945421,206967090022,R07C01,Plate_57,G10,Female
7945454,206967090022,R08C01,Plate_57,H10,Male
7945488,206967090024,R01C01,Plate_57,A11,Male
7945512,206967090024,R02C01,Plate_57,B11,Female
7935356,206967090024,R03C01,Plate_57,C11,Female
7935380,206967090024,R04C01,Plate_57,D11,Female
7941164,206967090024,R05C01,Plate_57,E11,Male
7941198,206967090024,R06C01,Plate_57,F11,Male
7942519,206967090024,R07C01,Plate_57,G11,Male
7942998,206967090024,R08C01,Plate_57,H11,Male
7943020,206967090026,R01C01,Plate_57,A12,Male
7943053,206967090026,R02C01,Plate_57,B12,Female
7935323,206967090026,R03C01,Plate_57,C12,Female
7935562,206967090026,R04C01,Plate_57,D12,Female
7940240,206967090026,R05C01,Plate_57,E12,Male
7943087,206967090026,R06C01,Plate_57,F12,Male
7941222,206967090026,R07C01,Plate_57,G12,Male
7943111,206967090026,R08C01,Plate_57,H12,Male
7943145,206967090027,R01C01,Plate_58,A01,Male
7943178,206967090027,R02C01,Plate_58,B01,Male
7943202,206967090027,R03C01,Plate_58,C01,Female
7944705,206967090027,R04C01,Plate_58,D01,Male
7944739,206967090027,R05C01,Plate_58,E01,Female
7944762,206967090027,R06C01,Plate_58,F01,Male
7944796,206967090027,R07C01,Plate_58,G01,Female
7940273,206967090027,R08C01,Plate_58,H01,Male
7943236,206967090039,R01C01,Plate_58,A02,Female
7943269,206967090039,R02C01,Plate_58,B02,Male
7940307,206967090039,R03C01,Plate_58,C02,Female
7940331,206967090039,R04C01,Plate_58,D02,Female
7941255,206967090039,R05C01,Plate_58,E02,Female
7941289,206967090039,R06C01,Plate_58,F02,Male
7941313,206967090039,R07C01,Plate_58,G02,Male
7941347,206967090039,R08C01,Plate_58,H02,Male
7941370,206967080083,R01C01,Plate_58,A03,Male
7941404,206967080083,R02C01,Plate_58,B03,Male
7943293,206967080083,R03C01,Plate_58,C03,Female
7943327,206967080083,R04C01,Plate_58,D03,Male
7943350,206967080083,R05C01,Plate_58,E03,Male
7943772,206967080083,R06C01,Plate_58,F03,Male
7935620,206967080083,R07C01,Plate_58,G03,Female
7935653,206967080083,R08C01,Plate_58,H03,Male
7939648,206967080105,R01C01,Plate_58,A04,Male
7939671,206967080105,R02C01,Plate_58,B04,Male
7939705,206967080105,R03C01,Plate_58,C04,Male
7943384,206967080105,R04C01,Plate_58,D04,Male
7943806,206967080105,R05C01,Plate_58,E04,Male
7943830,206967080105,R06C01,Plate_58,F04,Male
7935687,206967080105,R07C01,Plate_58,G04,Male
7935711,206967080105,R08C01,Plate_58,H04,Female
7935745,206967090012,R01C01,Plate_58,A05,Male
7939739,206967090012,R02C01,Plate_58,B05,Male
7939762,206967090012,R03C01,Plate_58,C05,Male
7942279,206967090012,R04C01,Plate_58,D05,Male
7943863,206967090012,R05C01,Plate_58,E05,Male
7943897,206967090012,R06C01,Plate_58,F05,Male
7935778,206967090012,R07C01,Plate_58,G05,Male
7935802,206967090012,R08C01,Plate_58,H05,Female
7936040,206967090030,R01C01,Plate_58,A06,Male
7939796,206967090030,R02C01,Plate_58,B06,Male
7939820,206967090030,R03C01,Plate_58,C06,Male
7939853,206967090030,R04C01,Plate_58,D06,Male
7942303,206967090030,R05C01,Plate_58,E06,Female
7942337,206967090030,R06C01,Plate_58,F06,Female
7942394,206967090030,R07C01,Plate_58,G06,Male
7943921,206967090030,R08C01,Plate_58,H06,Male
7716582,206967090050,R01C01,Plate_58,A07,Female
7716616,206967090050,R02C01,Plate_58,B07,Female
7935836,206967090050,R03C01,Plate_58,C07,Female
7935869,206967090050,R04C01,Plate_58,D07,Male
7939887,206967090050,R05C01,Plate_58,E07,Male
7939911,206967090050,R06C01,Plate_58,F07,Male
7939937,206967090050,R07C01,Plate_58,G07,Male
7939960,206967090050,R08C01,Plate_58,H07,Male
7939994,206967090069,R01C01,Plate_58,A08,Male
7940034,206967090069,R02C01,Plate_58,B08,Male
7940067,206967090069,R03C01,Plate_58,C08,Male
7940091,206967090069,R04C01,Plate_58,D08,Male
7945090,206967090069,R05C01,Plate_58,E08,Male
7945124,206967090069,R06C01,Plate_58,F08,Female
7834351,206967090069,R07C01,Plate_58,G08,Male
7834385,206967090069,R08C01,Plate_58,H08,Male
7835796,206967080078,R01C01,Plate_58,A09,Female
7835820,206967080078,R02C01,Plate_58,B09,Male
7837263,206967080078,R03C01,Plate_58,C09,Male
7837297,206967080078,R04C01,Plate_58,D09,Male
7837321,206967080078,R05C01,Plate_58,E09,Female
7935927,206967080078,R06C01,Plate_58,F09,Male
7935950,206967080078,R07C01,Plate_58,G09,Male
7835085,206967080078,R08C01,Plate_58,H09,Male
7837230,206967090083,R01C01,Plate_58,A10,Male
7837354,206967090083,R02C01,Plate_58,B10,Female
7837388,206967090083,R03C01,Plate_58,C10,Male
7837412,206967090083,R04C01,Plate_58,D10,Female
7837446,206967090083,R05C01,Plate_58,E10,Female
7935893,206967090083,R06C01,Plate_58,F10,Male
7836513,206967090083,R07C01,Plate_58,G10,Male
7836547,206967090083,R08C01,Plate_58,H10,Male
7836570,206967080087,R01C01,Plate_58,A11,Male
7851637,206967080087,R02C01,Plate_58,B11,Male
7851660,206967080087,R03C01,Plate_58,C11,Male
7935984,206967080087,R04C01,Plate_58,D11,Female
7835119,206967080087,R05C01,Plate_58,E11,Male
7835143,206967080087,R06C01,Plate_58,F11,Male
7836604,206967080087,R07C01,Plate_58,G11,Male
7853799,206967080087,R08C01,Plate_58,H11,Male
7936016,206967090102,R01C01,Plate_58,A12,Male
7944853,206967090102,R02C01,Plate_58,B12,Male
7944887,206967090102,R03C01,Plate_58,C12,Male
7851694,206967090102,R04C01,Plate_58,D12,Female
7851728,206967090102,R05C01,Plate_58,E12,Female
7851751,206967090102,R06C01,Plate_58,F12,Male
7851785,206967090102,R07C01,Plate_58,G12,Female
7851819,206967090102,R08C01,Plate_58,H12,Female
7950595,206967090032,R01C01,Plate_59,A01,Female
7950629,206967090032,R02C01,Plate_59,B01,Male
7950652,206967090032,R03C01,Plate_59,C01,Female
7950686,206967090032,R04C01,Plate_59,D01,Male
7951791,206967090032,R05C01,Plate_59,E01,Male
7951825,206967090032,R06C01,Plate_59,F01,Male
7954670,206967090032,R07C01,Plate_59,G01,Female
7954704,206967090032,R08C01,Plate_59,H01,Female
7954738,206967090043,R01C01,Plate_59,A02,Male
7954761,206967090043,R02C01,Plate_59,B02,Female
7836638,206967090043,R03C01,Plate_59,C02,Male
7836661,206967090043,R04C01,Plate_59,D02,Female
7951866,206967090043,R05C01,Plate_59,E02,Male
7954795,206967090043,R06C01,Plate_59,F02,Male
7954829,206967090043,R07C01,Plate_59,G02,Female
7954852,206967090043,R08C01,Plate_59,H02,Male
7954886,206967090046,R01C01,Plate_59,A03,Male
7950116,206967090046,R02C01,Plate_59,B03,Female
7950140,206967090046,R03C01,Plate_59,C03,Male
7950173,206967090046,R04C01,Plate_59,D03,Male
7950207,206967090046,R05C01,Plate_59,E03,Male
7950231,206967090046,R06C01,Plate_59,F03,Male
7950264,206967090046,R07C01,Plate_59,G03,Male
7950298,206967090046,R08C01,Plate_59,H03,Male
7950322,206967090053,R01C01,Plate_59,A04,Male
7950710,206967090053,R02C01,Plate_59,B04,Male
7950744,206967090053,R03C01,Plate_59,C04,Male
7950777,206967090053,R04C01,Plate_59,D04,Female
7950801,206967090053,R05C01,Plate_59,E04,Male
7951072,206967090053,R06C01,Plate_59,F04,Male
7951908,206967090053,R07C01,Plate_59,G04,Female
7951932,206967090053,R08C01,Plate_59,H04,Male
7951965,206967090054,R01C01,Plate_59,A05,Male
7951106,206967090054,R02C01,Plate_59,B05,Female
7951130,206967090054,R03C01,Plate_59,C05,Female
7951163,206967090054,R04C01,Plate_59,D05,Female
7951197,206967090054,R05C01,Plate_59,E05,Male
7951221,206967090054,R06C01,Plate_59,F05,Male
7951999,206967090054,R07C01,Plate_59,G05,Male
7953714,206967090054,R08C01,Plate_59,H05,Female
7953748,206967090085,R01C01,Plate_59,A06,Male
7953771,206967090085,R02C01,Plate_59,B06,Male
7851843,206967090085,R03C01,Plate_59,C06,Female
7952278,206967090085,R04C01,Plate_59,D06,Male
7952302,206967090085,R05C01,Plate_59,E06,Male
7952757,206967090085,R06C01,Plate_59,F06,Male
7952781,206967090085,R07C01,Plate_59,G06,Male
7952815,206967090085,R08C01,Plate_59,H06,Male
7953474,206967090089,R01C01,Plate_59,A07,Male
7953508,206967090089,R02C01,Plate_59,B07,Male
7953953,206967090089,R03C01,Plate_59,C07,Male
7953987,206967090089,R04C01,Plate_59,D07,Male
7954019,206967090089,R05C01,Plate_59,E07,Male
7954043,206967090089,R06C01,Plate_59,F07,Male
7950835,206967090089,R07C01,Plate_59,G07,Male
7950868,206967090089,R08C01,Plate_59,H07,Male
7952336,206967090100,R01C01,Plate_59,A08,Female
7952369,206967090100,R02C01,Plate_59,B08,Male
7952393,206967090100,R03C01,Plate_59,C08,Male
7952427,206967090100,R04C01,Plate_59,D08,Male
7952849,206967090100,R05C01,Plate_59,E08,Female
7952872,206967090100,R06C01,Plate_59,F08,Male
7952906,206967090100,R07C01,Plate_59,G08,Male
7953805,206967090100,R08C01,Plate_59,H08,Female
7953839,206967080019,R01C01,Plate_59,A09,Male
7954076,206967080019,R02C01,Plate_59,B09,Female
7954100,206967080019,R03C01,Plate_59,C09,Male
7954134,206967080019,R04C01,Plate_59,D09,Female
7954167,206967080019,R05C01,Plate_59,E09,Female
7951254,206967080019,R06C01,Plate_59,F09,Male
7952930,206967080019,R07C01,Plate_59,G09,Female
7953862,206967080019,R08C01,Plate_59,H09,Male
7953896,206967080074,R01C01,Plate_59,A10,Male
7953920,206967080074,R02C01,Plate_59,B10,Male
7954431,206967080074,R03C01,Plate_59,C10,Male
7954464,206967080074,R04C01,Plate_59,D10,Male
7954498,206967080074,R05C01,Plate_59,E10,Male
7954522,206967080074,R06C01,Plate_59,F10,Male
7954191,206967080074,R07C01,Plate_59,G10,Male
7954225,206967080074,R08C01,Plate_59,H10,Male
7954258,206967080075,R01C01,Plate_59,A11,Female
7954282,206967080075,R02C01,Plate_59,B11,Male
7954316,206967080075,R03C01,Plate_59,C11,Male
7954555,206967080075,R04C01,Plate_59,D11,Female
7954589,206967080075,R05C01,Plate_59,E11,Male
7954613,206967080075,R06C01,Plate_59,F11,Male
7953532,206967080075,R07C01,Plate_59,G11,Female
7953565,206967080075,R08C01,Plate_59,H11,Male
7954647,206967080085,R01C01,Plate_59,A12,Male
7941438,206967080085,R02C01,Plate_59,B12,Male
7952963,206967080085,R03C01,Plate_59,C12,Male
7953599,206967080085,R04C01,Plate_59,D12,Female
7941461,206967080085,R05C01,Plate_59,E12,Male
7952039,206967080085,R06C01,Plate_59,F12,Male
7953623,206967080085,R07C01,Plate_59,G12,Female
7951312,206967080085,R08C01,Plate_59,H12,Female
7823826,206680900098,R01C01,Plate_06,A01,Male
7823859,206680900098,R02C01,Plate_06,B01,Male
7823883,206680900098,R03C01,Plate_06,C01,Male
7823917,206680900098,R04C01,Plate_06,D01,Male
7823941,206680900098,R05C01,Plate_06,E01,Female
7823974,206680900098,R06C01,Plate_06,F01,Male
7824006,206680900098,R07C01,Plate_06,G01,Female
7813710,206680900098,R08C01,Plate_06,H01,Female
7813744,206680900099,R01C01,Plate_06,A02,Male
7813777,206680900099,R02C01,Plate_06,B02,Male
7813801,206680900099,R03C01,Plate_06,C02,Male
7813835,206680900099,R04C01,Plate_06,D02,Female
7819386,206680900099,R05C01,Plate_06,E02,Male
7819410,206680900099,R06C01,Plate_06,F02,Female
7823222,206680900099,R07C01,Plate_06,G02,Female
7823255,206680900099,R08C01,Plate_06,H02,Female
7823289,206680900104,R01C01,Plate_06,A03,Male
7823313,206680900104,R02C01,Plate_06,B03,Female
7823347,206680900104,R03C01,Plate_06,C03,Female
7823370,206680900104,R04C01,Plate_06,D03,Male
7813868,206680900104,R05C01,Plate_06,E03,Male
7813892,206680900104,R06C01,Plate_06,F03,Female
7813926,206680900104,R07C01,Plate_06,G03,Male
7814197,206680900104,R08C01,Plate_06,H03,Male
7814221,206680900105,R01C01,Plate_06,A04,Female
7818990,206680900105,R02C01,Plate_06,B04,Female
7819022,206680900105,R03C01,Plate_06,C04,Female
7819055,206680900105,R04C01,Plate_06,D04,Female
7819089,206680900105,R05C01,Plate_06,E04,Female
7819444,206680900105,R06C01,Plate_06,F04,Female
7823404,206680900105,R07C01,Plate_06,G04,Female
7823438,206680900105,R08C01,Plate_06,H04,Male
7823461,206680910020,R01C01,Plate_06,A05,Male
7823495,206680910020,R02C01,Plate_06,B05,Female
7823529,206680910020,R03C01,Plate_06,C05,Male
7814254,206680910020,R04C01,Plate_06,D05,Male
7814288,206680910020,R05C01,Plate_06,E05,Male
7814312,206680910020,R06C01,Plate_06,F05,Male
7814346,206680910020,R07C01,Plate_06,G05,Male
7814379,206680910020,R08C01,Plate_06,H05,Male
7814403,206680910021,R01C01,Plate_06,A06,Male
7818750,206680910021,R02C01,Plate_06,B06,Male
7818784,206680910021,R03C01,Plate_06,C06,Female
7818818,206680910021,R04C01,Plate_06,D06,Male
7818842,206680910021,R05C01,Plate_06,E06,Male
7818875,206680910021,R06C01,Plate_06,F06,Female
7819113,206680910021,R07C01,Plate_06,G06,Female
7819147,206680910021,R08C01,Plate_06,H06,Female
7819170,206680910034,R01C01,Plate_06,A07,Female
7819204,206680910034,R02C01,Plate_06,B07,Male
7823552,206680910034,R03C01,Plate_06,C07,Male
7823586,206680910034,R04C01,Plate_06,D07,Female
7823610,206680910034,R05C01,Plate_06,E07,Male
7823644,206680910034,R06C01,Plate_06,F07,Female
7823677,206680910034,R07C01,Plate_06,G07,Male
7823701,206680910034,R08C01,Plate_06,H07,Male
7818511,206680910045,R01C01,Plate_06,A08,Male
7818545,206680910045,R02C01,Plate_06,B08,Female
7818909,206680910045,R03C01,Plate_06,C08,Female
7818933,206680910045,R04C01,Plate_06,D08,Female
7818966,206680910045,R05C01,Plate_06,E08,Male
7822836,206680910045,R06C01,Plate_06,F08,Female
7822869,206680910045,R07C01,Plate_06,G08,Male
7822893,206680910045,R08C01,Plate_06,H08,Male
